images,labels
C15sharpLung_Opacity-2728.png,1
C15sharpLung_Opacity-2553.png,1
C15sharpLung_Opacity-3566.png,1
C15sharpLung_Opacity-5283.png,1
C15sharpLung_Opacity-4811.png,1
C15sharpLung_Opacity-4927.png,1
C15sharpLung_Opacity-1551.png,1
C15sharpLung_Opacity-1112.png,1
C15sharpLung_Opacity-5520.png,1
C15sharpLung_Opacity-3629.png,1
C15sharpLung_Opacity-2555.png,1
C15sharpLung_Opacity-4060.png,1
C15sharpLung_Opacity-5398.png,1
C15sharpLung_Opacity-2601.png,1
C15sharpLung_Opacity-2877.png,1
C15sharpLung_Opacity-4174.png,1
C15sharpLung_Opacity-4088.png,1
C15sharpLung_Opacity-3859.png,1
C15sharpLung_Opacity-3833.png,1
C15sharpLung_Opacity-1191.png,1
C15sharpLung_Opacity-3591.png,1
C15sharpLung_Opacity-3448.png,1
C15sharpLung_Opacity-4234.png,1
C15sharpLung_Opacity-2036.png,1
C15sharpLung_Opacity-2224.png,1
C15sharpLung_Opacity-2790.png,1
C15sharpLung_Opacity-5705.png,1
C15sharpLung_Opacity-5245.png,1
C15sharpLung_Opacity-3952.png,1
C15sharpLung_Opacity-5055.png,1
C15sharpLung_Opacity-4819.png,1
C15sharpLung_Opacity-4793.png,1
C15sharpLung_Opacity-3151.png,1
C15sharpLung_Opacity-5337.png,1
C15sharpLung_Opacity-3428.png,1
C15sharpLung_Opacity-5274.png,1
C15sharpLung_Opacity-2787.png,1
C15sharpLung_Opacity-5111.png,1
C15sharpLung_Opacity-4605.png,1
C15sharpLung_Opacity-4982.png,1
C15sharpLung_Opacity-2949.png,1
C15sharpLung_Opacity-2802.png,1
C15sharpLung_Opacity-1978.png,1
C15sharpLung_Opacity-5191.png,1
C15sharpLung_Opacity-2138.png,1
C15sharpLung_Opacity-2667.png,1
C15sharpLung_Opacity-1757.png,1
C15sharpLung_Opacity-2382.png,1
C15sharpLung_Opacity-3341.png,1
C15sharpLung_Opacity-4218.png,1
C15sharpLung_Opacity-2863.png,1
C15sharpLung_Opacity-4144.png,1
C15sharpLung_Opacity-2590.png,1
C15sharpLung_Opacity-1964.png,1
C15sharpLung_Opacity-5067.png,1
C15sharpLung_Opacity-5202.png,1
C15sharpLung_Opacity-2937.png,1
C15sharpLung_Opacity-1461.png,1
C15sharpLung_Opacity-5911.png,1
C15sharpLung_Opacity-4989.png,1
C15sharpLung_Opacity-2533.png,1
C15sharpLung_Opacity-1509.png,1
C15sharpLung_Opacity-5701.png,1
C15sharpLung_Opacity-1433.png,1
C15sharpLung_Opacity-3149.png,1
C15sharpLung_Opacity-1639.png,1
C15sharpLung_Opacity-3256.png,1
C15sharpLung_Opacity-4839.png,1
C15sharpLung_Opacity-1074.png,1
C15sharpLung_Opacity-1943.png,1
C15sharpLung_Opacity-2589.png,1
C15sharpLung_Opacity-5313.png,1
C15sharpLung_Opacity-4063.png,1
C15sharpLung_Opacity-1472.png,1
C15sharpLung_Opacity-3556.png,1
C15sharpLung_Opacity-3607.png,1
C15sharpLung_Opacity-5260.png,1
C15sharpLung_Opacity-1113.png,1
C15sharpLung_Opacity-4520.png,1
C15sharpLung_Opacity-2781.png,1
C15sharpLung_Opacity-4444.png,1
C15sharpLung_Opacity-2967.png,1
C15sharpLung_Opacity-1309.png,1
C15sharpLung_Opacity-2313.png,1
C15sharpLung_Opacity-5404.png,1
C15sharpLung_Opacity-1107.png,1
C15sharpLung_Opacity-2470.png,1
C15sharpLung_Opacity-2994.png,1
C15sharpLung_Opacity-4856.png,1
C15sharpLung_Opacity-2575.png,1
C15sharpLung_Opacity-5824.png,1
C15sharpLung_Opacity-1248.png,1
C15sharpLung_Opacity-2816.png,1
C15sharpLung_Opacity-4720.png,1
C15sharpLung_Opacity-5102.png,1
C15sharpLung_Opacity-1392.png,1
C15sharpLung_Opacity-1272.png,1
C15sharpLung_Opacity-3021.png,1
C15sharpLung_Opacity-4590.png,1
C15sharpLung_Opacity-4368.png,1
C15sharpLung_Opacity-1906.png,1
C15sharpLung_Opacity-3041.png,1
C15sharpLung_Opacity-2757.png,1
C15sharpLung_Opacity-1444.png,1
C15sharpLung_Opacity-5829.png,1
C15sharpLung_Opacity-2960.png,1
C15sharpLung_Opacity-2044.png,1
C15sharpLung_Opacity-3356.png,1
C15sharpLung_Opacity-5967.png,1
C15sharpLung_Opacity-2070.png,1
C15sharpLung_Opacity-1555.png,1
C15sharpLung_Opacity-4179.png,1
C15sharpLung_Opacity-2800.png,1
C15sharpLung_Opacity-1940.png,1
C15sharpLung_Opacity-4636.png,1
C15sharpLung_Opacity-3453.png,1
C15sharpLung_Opacity-1347.png,1
C15sharpLung_Opacity-3028.png,1
C15sharpLung_Opacity-1772.png,1
C15sharpLung_Opacity-2955.png,1
C15sharpLung_Opacity-4244.png,1
C15sharpLung_Opacity-5059.png,1
C15sharpLung_Opacity-5493.png,1
C15sharpLung_Opacity-4491.png,1
C15sharpLung_Opacity-3442.png,1
C15sharpLung_Opacity-1185.png,1
C15sharpLung_Opacity-1923.png,1
C15sharpLung_Opacity-1351.png,1
C15sharpLung_Opacity-1063.png,1
C15sharpLung_Opacity-3134.png,1
C15sharpLung_Opacity-4378.png,1
C15sharpLung_Opacity-3786.png,1
C15sharpLung_Opacity-4706.png,1
C15sharpLung_Opacity-4163.png,1
C15sharpLung_Opacity-4185.png,1
C15sharpLung_Opacity-2901.png,1
C15sharpLung_Opacity-2525.png,1
C15sharpLung_Opacity-5378.png,1
C15sharpLung_Opacity-4113.png,1
C15sharpLung_Opacity-2827.png,1
C15sharpLung_Opacity-1194.png,1
C15sharpLung_Opacity-4340.png,1
C15sharpLung_Opacity-3918.png,1
C15sharpLung_Opacity-4805.png,1
C15sharpLung_Opacity-4676.png,1
C15sharpLung_Opacity-1634.png,1
C15sharpLung_Opacity-1289.png,1
C15sharpLung_Opacity-1220.png,1
C15sharpLung_Opacity-2144.png,1
C15sharpLung_Opacity-2061.png,1
C15sharpLung_Opacity-5043.png,1
C15sharpLung_Opacity-3234.png,1
C15sharpLung_Opacity-1899.png,1
C15sharpLung_Opacity-1997.png,1
C15sharpLung_Opacity-4357.png,1
C15sharpLung_Opacity-5997.png,1
C15sharpLung_Opacity-2707.png,1
C15sharpLung_Opacity-5946.png,1
C15sharpLung_Opacity-4321.png,1
C15sharpLung_Opacity-5437.png,1
C15sharpLung_Opacity-2383.png,1
C15sharpLung_Opacity-4353.png,1
C15sharpLung_Opacity-4835.png,1
C15sharpLung_Opacity-5572.png,1
C15sharpLung_Opacity-3817.png,1
C15sharpLung_Opacity-1440.png,1
C15sharpLung_Opacity-2753.png,1
C15sharpLung_Opacity-1790.png,1
C15sharpLung_Opacity-2587.png,1
C15sharpLung_Opacity-1896.png,1
C15sharpLung_Opacity-1098.png,1
C15sharpLung_Opacity-4171.png,1
C15sharpLung_Opacity-3131.png,1
C15sharpLung_Opacity-2213.png,1
C15sharpLung_Opacity-1588.png,1
C15sharpLung_Opacity-4578.png,1
C15sharpLung_Opacity-5047.png,1
C15sharpLung_Opacity-4853.png,1
C15sharpLung_Opacity-3963.png,1
C15sharpLung_Opacity-1600.png,1
C15sharpLung_Opacity-4963.png,1
C15sharpLung_Opacity-1979.png,1
C15sharpLung_Opacity-2993.png,1
C15sharpLung_Opacity-1259.png,1
C15sharpLung_Opacity-1735.png,1
C15sharpLung_Opacity-1773.png,1
C15sharpLung_Opacity-1367.png,1
C15sharpLung_Opacity-5842.png,1
C15sharpLung_Opacity-2099.png,1
C15sharpLung_Opacity-3270.png,1
C15sharpLung_Opacity-5939.png,1
C15sharpLung_Opacity-4335.png,1
C15sharpLung_Opacity-4777.png,1
C15sharpLung_Opacity-3897.png,1
C15sharpLung_Opacity-1118.png,1
C15sharpLung_Opacity-3660.png,1
C15sharpLung_Opacity-2543.png,1
C15sharpLung_Opacity-1607.png,1
C15sharpLung_Opacity-3297.png,1
C15sharpLung_Opacity-2286.png,1
C15sharpLung_Opacity-2530.png,1
C15sharpLung_Opacity-3191.png,1
C15sharpLung_Opacity-1529.png,1
C15sharpLung_Opacity-3495.png,1
C15sharpLung_Opacity-1326.png,1
C15sharpLung_Opacity-5609.png,1
C15sharpLung_Opacity-5415.png,1
C15sharpLung_Opacity-2660.png,1
C15sharpLung_Opacity-4832.png,1
C15sharpLung_Opacity-5048.png,1
C15sharpLung_Opacity-4512.png,1
C15sharpLung_Opacity-2948.png,1
C15sharpLung_Opacity-4922.png,1
C15sharpLung_Opacity-4097.png,1
C15sharpLung_Opacity-1858.png,1
C15sharpLung_Opacity-5534.png,1
C15sharpLung_Opacity-3273.png,1
C15sharpLung_Opacity-2736.png,1
C15sharpLung_Opacity-4807.png,1
C15sharpLung_Opacity-2562.png,1
C15sharpLung_Opacity-3133.png,1
C15sharpLung_Opacity-3594.png,1
C15sharpLung_Opacity-3873.png,1
C15sharpLung_Opacity-5354.png,1
C15sharpLung_Opacity-5027.png,1
C15sharpLung_Opacity-4855.png,1
C15sharpLung_Opacity-5033.png,1
C15sharpLung_Opacity-1986.png,1
C15sharpLung_Opacity-5762.png,1
C15sharpLung_Opacity-4632.png,1
C15sharpLung_Opacity-4236.png,1
C15sharpLung_Opacity-1674.png,1
C15sharpLung_Opacity-3807.png,1
C15sharpLung_Opacity-4280.png,1
C15sharpLung_Opacity-3259.png,1
C15sharpLung_Opacity-1602.png,1
C15sharpLung_Opacity-1881.png,1
C15sharpLung_Opacity-5480.png,1
C15sharpLung_Opacity-4930.png,1
C15sharpLung_Opacity-1500.png,1
C15sharpLung_Opacity-4274.png,1
C15sharpLung_Opacity-2541.png,1
C15sharpLung_Opacity-1623.png,1
C15sharpLung_Opacity-1240.png,1
C15sharpLung_Opacity-1765.png,1
C15sharpLung_Opacity-2623.png,1
C15sharpLung_Opacity-4877.png,1
C15sharpLung_Opacity-2586.png,1
C15sharpLung_Opacity-4554.png,1
C15sharpLung_Opacity-4775.png,1
C15sharpLung_Opacity-4629.png,1
C15sharpLung_Opacity-2400.png,1
C15sharpLung_Opacity-1727.png,1
C15sharpLung_Opacity-1637.png,1
C15sharpLung_Opacity-5053.png,1
C15sharpLung_Opacity-3449.png,1
C15sharpLung_Opacity-5117.png,1
C15sharpLung_Opacity-3813.png,1
C15sharpLung_Opacity-5310.png,1
C15sharpLung_Opacity-1690.png,1
C15sharpLung_Opacity-5321.png,1
C15sharpLung_Opacity-1087.png,1
C15sharpLung_Opacity-4908.png,1
C15sharpLung_Opacity-2574.png,1
C15sharpLung_Opacity-2162.png,1
C15sharpLung_Opacity-5576.png,1
C15sharpLung_Opacity-5853.png,1
C15sharpLung_Opacity-2005.png,1
C15sharpLung_Opacity-3063.png,1
C15sharpLung_Opacity-1972.png,1
C15sharpLung_Opacity-5080.png,1
C15sharpLung_Opacity-1174.png,1
C15sharpLung_Opacity-3706.png,1
C15sharpLung_Opacity-1481.png,1
C15sharpLung_Opacity-2384.png,1
C15sharpLung_Opacity-1630.png,1
C15sharpLung_Opacity-4042.png,1
C15sharpLung_Opacity-3292.png,1
C15sharpLung_Opacity-3831.png,1
C15sharpLung_Opacity-2314.png,1
C15sharpLung_Opacity-2978.png,1
C15sharpLung_Opacity-1872.png,1
C15sharpLung_Opacity-1209.png,1
C15sharpLung_Opacity-4961.png,1
C15sharpLung_Opacity-4673.png,1
C15sharpLung_Opacity-5715.png,1
C15sharpLung_Opacity-3780.png,1
C15sharpLung_Opacity-4474.png,1
C15sharpLung_Opacity-3596.png,1
C15sharpLung_Opacity-5005.png,1
C15sharpLung_Opacity-3074.png,1
C15sharpLung_Opacity-3323.png,1
C15sharpLung_Opacity-4327.png,1
C15sharpLung_Opacity-3631.png,1
C15sharpLung_Opacity-3207.png,1
C15sharpLung_Opacity-3970.png,1
C15sharpLung_Opacity-4170.png,1
C15sharpLung_Opacity-4713.png,1
C15sharpLung_Opacity-4700.png,1
C15sharpLung_Opacity-3672.png,1
C15sharpLung_Opacity-2427.png,1
C15sharpLung_Opacity-5611.png,1
C15sharpLung_Opacity-5646.png,1
C15sharpLung_Opacity-1398.png,1
C15sharpLung_Opacity-4173.png,1
C15sharpLung_Opacity-5282.png,1
C15sharpLung_Opacity-2697.png,1
C15sharpLung_Opacity-5726.png,1
C15sharpLung_Opacity-4693.png,1
C15sharpLung_Opacity-2203.png,1
C15sharpLung_Opacity-3639.png,1
C15sharpLung_Opacity-1470.png,1
C15sharpLung_Opacity-4781.png,1
C15sharpLung_Opacity-3400.png,1
C15sharpLung_Opacity-5791.png,1
C15sharpLung_Opacity-5323.png,1
C15sharpLung_Opacity-2942.png,1
C15sharpLung_Opacity-5382.png,1
C15sharpLung_Opacity-1501.png,1
C15sharpLung_Opacity-3805.png,1
C15sharpLung_Opacity-4360.png,1
C15sharpLung_Opacity-4215.png,1
C15sharpLung_Opacity-5547.png,1
C15sharpLung_Opacity-1187.png,1
C15sharpLung_Opacity-2867.png,1
C15sharpLung_Opacity-4256.png,1
C15sharpLung_Opacity-1061.png,1
C15sharpLung_Opacity-4544.png,1
C15sharpLung_Opacity-3233.png,1
C15sharpLung_Opacity-1449.png,1
C15sharpLung_Opacity-3345.png,1
C15sharpLung_Opacity-1743.png,1
C15sharpLung_Opacity-3056.png,1
C15sharpLung_Opacity-3930.png,1
C15sharpLung_Opacity-4320.png,1
C15sharpLung_Opacity-3518.png,1
C15sharpLung_Opacity-2434.png,1
C15sharpLung_Opacity-2178.png,1
C15sharpLung_Opacity-1508.png,1
C15sharpLung_Opacity-2331.png,1
C15sharpLung_Opacity-3221.png,1
C15sharpLung_Opacity-5348.png,1
C15sharpLung_Opacity-2133.png,1
C15sharpLung_Opacity-5587.png,1
C15sharpLung_Opacity-5703.png,1
C15sharpLung_Opacity-5499.png,1
C15sharpLung_Opacity-2016.png,1
C15sharpLung_Opacity-5781.png,1
C15sharpLung_Opacity-5975.png,1
C15sharpLung_Opacity-3096.png,1
C15sharpLung_Opacity-1456.png,1
C15sharpLung_Opacity-4090.png,1
C15sharpLung_Opacity-3834.png,1
C15sharpLung_Opacity-4465.png,1
C15sharpLung_Opacity-2340.png,1
C15sharpLung_Opacity-1269.png,1
C15sharpLung_Opacity-4472.png,1
C15sharpLung_Opacity-4290.png,1
C15sharpLung_Opacity-1072.png,1
C15sharpLung_Opacity-4081.png,1
C15sharpLung_Opacity-2419.png,1
C15sharpLung_Opacity-2364.png,1
C15sharpLung_Opacity-2282.png,1
C15sharpLung_Opacity-4991.png,1
C15sharpLung_Opacity-4804.png,1
C15sharpLung_Opacity-4568.png,1
C15sharpLung_Opacity-4818.png,1
C15sharpLung_Opacity-5357.png,1
C15sharpLung_Opacity-1591.png,1
C15sharpLung_Opacity-5951.png,1
C15sharpLung_Opacity-4817.png,1
C15sharpLung_Opacity-5810.png,1
C15sharpLung_Opacity-3644.png,1
C15sharpLung_Opacity-4132.png,1
C15sharpLung_Opacity-5166.png,1
C15sharpLung_Opacity-1697.png,1
C15sharpLung_Opacity-4808.png,1
C15sharpLung_Opacity-3019.png,1
C15sharpLung_Opacity-5195.png,1
C15sharpLung_Opacity-3928.png,1
C15sharpLung_Opacity-1207.png,1
C15sharpLung_Opacity-2502.png,1
C15sharpLung_Opacity-2690.png,1
C15sharpLung_Opacity-2030.png,1
C15sharpLung_Opacity-1783.png,1
C15sharpLung_Opacity-3523.png,1
C15sharpLung_Opacity-1633.png,1
C15sharpLung_Opacity-2484.png,1
C15sharpLung_Opacity-3408.png,1
C15sharpLung_Opacity-1105.png,1
C15sharpLung_Opacity-4222.png,1
C15sharpLung_Opacity-5463.png,1
C15sharpLung_Opacity-1383.png,1
C15sharpLung_Opacity-5189.png,1
C15sharpLung_Opacity-4145.png,1
C15sharpLung_Opacity-1569.png,1
C15sharpLung_Opacity-2443.png,1
C15sharpLung_Opacity-2895.png,1
C15sharpLung_Opacity-1371.png,1
C15sharpLung_Opacity-5050.png,1
C15sharpLung_Opacity-3572.png,1
C15sharpLung_Opacity-5623.png,1
C15sharpLung_Opacity-5752.png,1
C15sharpLung_Opacity-3725.png,1
C15sharpLung_Opacity-4409.png,1
C15sharpLung_Opacity-4374.png,1
C15sharpLung_Opacity-2985.png,1
C15sharpLung_Opacity-2828.png,1
C15sharpLung_Opacity-3066.png,1
C15sharpLung_Opacity-4127.png,1
C15sharpLung_Opacity-5831.png,1
C15sharpLung_Opacity-1338.png,1
C15sharpLung_Opacity-4503.png,1
C15sharpLung_Opacity-1704.png,1
C15sharpLung_Opacity-1736.png,1
C15sharpLung_Opacity-1166.png,1
C15sharpLung_Opacity-2507.png,1
C15sharpLung_Opacity-1648.png,1
C15sharpLung_Opacity-3988.png,1
C15sharpLung_Opacity-1668.png,1
C15sharpLung_Opacity-4957.png,1
C15sharpLung_Opacity-2675.png,1
C15sharpLung_Opacity-2263.png,1
C15sharpLung_Opacity-5366.png,1
C15sharpLung_Opacity-1922.png,1
C15sharpLung_Opacity-5063.png,1
C15sharpLung_Opacity-4696.png,1
C15sharpLung_Opacity-3372.png,1
C15sharpLung_Opacity-4969.png,1
C15sharpLung_Opacity-1262.png,1
C15sharpLung_Opacity-1565.png,1
C15sharpLung_Opacity-2064.png,1
C15sharpLung_Opacity-2465.png,1
C15sharpLung_Opacity-2829.png,1
C15sharpLung_Opacity-3384.png,1
C15sharpLung_Opacity-2696.png,1
C15sharpLung_Opacity-2140.png,1
C15sharpLung_Opacity-4065.png,1
C15sharpLung_Opacity-1699.png,1
C15sharpLung_Opacity-5626.png,1
C15sharpLung_Opacity-4837.png,1
C15sharpLung_Opacity-1413.png,1
C15sharpLung_Opacity-2891.png,1
C15sharpLung_Opacity-5487.png,1
C15sharpLung_Opacity-5940.png,1
C15sharpLung_Opacity-4039.png,1
C15sharpLung_Opacity-5336.png,1
C15sharpLung_Opacity-1865.png,1
C15sharpLung_Opacity-3471.png,1
C15sharpLung_Opacity-1514.png,1
C15sharpLung_Opacity-2075.png,1
C15sharpLung_Opacity-4224.png,1
C15sharpLung_Opacity-1216.png,1
C15sharpLung_Opacity-5459.png,1
C15sharpLung_Opacity-2214.png,1
C15sharpLung_Opacity-5738.png,1
C15sharpLung_Opacity-4981.png,1
C15sharpLung_Opacity-4067.png,1
C15sharpLung_Opacity-1567.png,1
C15sharpLung_Opacity-2183.png,1
C15sharpLung_Opacity-4351.png,1
C15sharpLung_Opacity-3836.png,1
C15sharpLung_Opacity-1658.png,1
C15sharpLung_Opacity-5749.png,1
C15sharpLung_Opacity-2688.png,1
C15sharpLung_Opacity-5038.png,1
C15sharpLung_Opacity-3530.png,1
C15sharpLung_Opacity-3829.png,1
C15sharpLung_Opacity-4418.png,1
C15sharpLung_Opacity-4502.png,1
C15sharpLung_Opacity-2480.png,1
C15sharpLung_Opacity-3172.png,1
C15sharpLung_Opacity-3618.png,1
C15sharpLung_Opacity-4619.png,1
C15sharpLung_Opacity-3522.png,1
C15sharpLung_Opacity-5387.png,1
C15sharpLung_Opacity-4618.png,1
C15sharpLung_Opacity-5178.png,1
C15sharpLung_Opacity-2839.png,1
C15sharpLung_Opacity-2181.png,1
C15sharpLung_Opacity-5334.png,1
C15sharpLung_Opacity-5484.png,1
C15sharpLung_Opacity-4208.png,1
C15sharpLung_Opacity-3620.png,1
C15sharpLung_Opacity-5183.png,1
C15sharpLung_Opacity-5782.png,1
C15sharpLung_Opacity-1995.png,1
C15sharpLung_Opacity-3047.png,1
C15sharpLung_Opacity-2111.png,1
C15sharpLung_Opacity-5184.png,1
C15sharpLung_Opacity-5056.png,1
C15sharpLung_Opacity-4204.png,1
C15sharpLung_Opacity-4563.png,1
C15sharpLung_Opacity-3261.png,1
C15sharpLung_Opacity-1447.png,1
C15sharpLung_Opacity-1750.png,1
C15sharpLung_Opacity-1756.png,1
C15sharpLung_Opacity-4333.png,1
C15sharpLung_Opacity-1678.png,1
C15sharpLung_Opacity-4233.png,1
C15sharpLung_Opacity-1527.png,1
C15sharpLung_Opacity-5613.png,1
C15sharpLung_Opacity-4866.png,1
C15sharpLung_Opacity-2682.png,1
C15sharpLung_Opacity-5287.png,1
C15sharpLung_Opacity-2489.png,1
C15sharpLung_Opacity-2609.png,1
C15sharpLung_Opacity-4389.png,1
C15sharpLung_Opacity-1301.png,1
C15sharpLung_Opacity-3599.png,1
C15sharpLung_Opacity-3330.png,1
C15sharpLung_Opacity-2065.png,1
C15sharpLung_Opacity-2715.png,1
C15sharpLung_Opacity-1614.png,1
C15sharpLung_Opacity-1076.png,1
C15sharpLung_Opacity-4388.png,1
C15sharpLung_Opacity-2718.png,1
C15sharpLung_Opacity-3854.png,1
C15sharpLung_Opacity-4596.png,1
C15sharpLung_Opacity-1570.png,1
C15sharpLung_Opacity-1302.png,1
C15sharpLung_Opacity-4197.png,1
C15sharpLung_Opacity-1808.png,1
C15sharpLung_Opacity-4565.png,1
C15sharpLung_Opacity-3237.png,1
C15sharpLung_Opacity-5288.png,1
C15sharpLung_Opacity-1255.png,1
C15sharpLung_Opacity-1553.png,1
C15sharpLung_Opacity-2766.png,1
C15sharpLung_Opacity-2232.png,1
C15sharpLung_Opacity-4470.png,1
C15sharpLung_Opacity-1088.png,1
C15sharpLung_Opacity-2606.png,1
C15sharpLung_Opacity-3326.png,1
C15sharpLung_Opacity-2674.png,1
C15sharpLung_Opacity-2780.png,1
C15sharpLung_Opacity-4895.png,1
C15sharpLung_Opacity-1799.png,1
C15sharpLung_Opacity-3937.png,1
C15sharpLung_Opacity-3224.png,1
C15sharpLung_Opacity-2636.png,1
C15sharpLung_Opacity-2158.png,1
C15sharpLung_Opacity-1664.png,1
C15sharpLung_Opacity-1833.png,1
C15sharpLung_Opacity-3025.png,1
C15sharpLung_Opacity-2413.png,1
C15sharpLung_Opacity-5375.png,1
C15sharpLung_Opacity-1171.png,1
C15sharpLung_Opacity-5416.png,1
C15sharpLung_Opacity-5105.png,1
C15sharpLung_Opacity-1918.png,1
C15sharpLung_Opacity-2034.png,1
C15sharpLung_Opacity-3003.png,1
C15sharpLung_Opacity-5406.png,1
C15sharpLung_Opacity-1354.png,1
C15sharpLung_Opacity-3745.png,1
C15sharpLung_Opacity-1830.png,1
C15sharpLung_Opacity-3948.png,1
C15sharpLung_Opacity-5720.png,1
C15sharpLung_Opacity-3214.png,1
C15sharpLung_Opacity-1583.png,1
C15sharpLung_Opacity-5278.png,1
C15sharpLung_Opacity-2246.png,1
C15sharpLung_Opacity-1902.png,1
C15sharpLung_Opacity-2396.png,1
C15sharpLung_Opacity-4566.png,1
C15sharpLung_Opacity-1661.png,1
C15sharpLung_Opacity-3674.png,1
C15sharpLung_Opacity-1584.png,1
C15sharpLung_Opacity-4950.png,1
C15sharpLung_Opacity-3733.png,1
C15sharpLung_Opacity-2039.png,1
C15sharpLung_Opacity-3545.png,1
C15sharpLung_Opacity-2402.png,1
C15sharpLung_Opacity-5746.png,1
C15sharpLung_Opacity-5790.png,1
C15sharpLung_Opacity-3089.png,1
C15sharpLung_Opacity-2268.png,1
C15sharpLung_Opacity-4054.png,1
C15sharpLung_Opacity-5018.png,1
C15sharpLung_Opacity-2859.png,1
C15sharpLung_Opacity-5304.png,1
C15sharpLung_Opacity-2684.png,1
C15sharpLung_Opacity-2031.png,1
C15sharpLung_Opacity-2512.png,1
C15sharpLung_Opacity-5999.png,1
C15sharpLung_Opacity-2291.png,1
C15sharpLung_Opacity-5802.png,1
C15sharpLung_Opacity-3989.png,1
C15sharpLung_Opacity-1672.png,1
C15sharpLung_Opacity-2165.png,1
C15sharpLung_Opacity-5015.png,1
C15sharpLung_Opacity-2819.png,1
C15sharpLung_Opacity-3460.png,1
C15sharpLung_Opacity-4355.png,1
C15sharpLung_Opacity-2115.png,1
C15sharpLung_Opacity-2655.png,1
C15sharpLung_Opacity-5089.png,1
C15sharpLung_Opacity-5902.png,1
C15sharpLung_Opacity-4203.png,1
C15sharpLung_Opacity-2164.png,1
C15sharpLung_Opacity-3777.png,1
C15sharpLung_Opacity-4226.png,1
C15sharpLung_Opacity-4040.png,1
C15sharpLung_Opacity-4647.png,1
C15sharpLung_Opacity-3862.png,1
C15sharpLung_Opacity-1536.png,1
C15sharpLung_Opacity-3513.png,1
C15sharpLung_Opacity-1463.png,1
C15sharpLung_Opacity-4570.png,1
C15sharpLung_Opacity-5836.png,1
C15sharpLung_Opacity-2159.png,1
C15sharpLung_Opacity-1969.png,1
C15sharpLung_Opacity-1176.png,1
C15sharpLung_Opacity-2301.png,1
C15sharpLung_Opacity-1557.png,1
C15sharpLung_Opacity-2759.png,1
C15sharpLung_Opacity-4435.png,1
C15sharpLung_Opacity-4356.png,1
C15sharpLung_Opacity-1281.png,1
C15sharpLung_Opacity-3000.png,1
C15sharpLung_Opacity-1201.png,1
C15sharpLung_Opacity-3177.png,1
C15sharpLung_Opacity-3437.png,1
C15sharpLung_Opacity-3106.png,1
C15sharpLung_Opacity-2021.png,1
C15sharpLung_Opacity-5965.png,1
C15sharpLung_Opacity-5954.png,1
C15sharpLung_Opacity-2101.png,1
C15sharpLung_Opacity-3816.png,1
C15sharpLung_Opacity-1173.png,1
C15sharpLung_Opacity-3793.png,1
C15sharpLung_Opacity-5944.png,1
C15sharpLung_Opacity-1172.png,1
C15sharpLung_Opacity-3276.png,1
C15sharpLung_Opacity-2319.png,1
C15sharpLung_Opacity-6002.png,1
C15sharpLung_Opacity-1931.png,1
C15sharpLung_Opacity-4767.png,1
C15sharpLung_Opacity-3668.png,1
C15sharpLung_Opacity-2051.png,1
C15sharpLung_Opacity-4076.png,1
C15sharpLung_Opacity-5035.png,1
C15sharpLung_Opacity-3100.png,1
C15sharpLung_Opacity-4824.png,1
C15sharpLung_Opacity-5125.png,1
C15sharpLung_Opacity-3227.png,1
C15sharpLung_Opacity-4227.png,1
C15sharpLung_Opacity-2686.png,1
C15sharpLung_Opacity-3907.png,1
C15sharpLung_Opacity-1985.png,1
C15sharpLung_Opacity-4571.png,1
C15sharpLung_Opacity-1480.png,1
C15sharpLung_Opacity-4423.png,1
C15sharpLung_Opacity-4309.png,1
C15sharpLung_Opacity-1460.png,1
C15sharpLung_Opacity-2971.png,1
C15sharpLung_Opacity-4928.png,1
C15sharpLung_Opacity-4507.png,1
C15sharpLung_Opacity-4269.png,1
C15sharpLung_Opacity-5167.png,1
C15sharpLung_Opacity-3659.png,1
C15sharpLung_Opacity-1244.png,1
C15sharpLung_Opacity-1522.png,1
C15sharpLung_Opacity-4258.png,1
C15sharpLung_Opacity-1164.png,1
C15sharpLung_Opacity-5104.png,1
C15sharpLung_Opacity-4392.png,1
C15sharpLung_Opacity-4064.png,1
C15sharpLung_Opacity-2476.png,1
C15sharpLung_Opacity-1764.png,1
C15sharpLung_Opacity-2962.png,1
C15sharpLung_Opacity-4046.png,1
C15sharpLung_Opacity-3846.png,1
C15sharpLung_Opacity-4487.png,1
C15sharpLung_Opacity-1199.png,1
C15sharpLung_Opacity-5958.png,1
C15sharpLung_Opacity-1091.png,1
C15sharpLung_Opacity-3309.png,1
C15sharpLung_Opacity-3913.png,1
C15sharpLung_Opacity-3090.png,1
C15sharpLung_Opacity-1100.png,1
C15sharpLung_Opacity-1223.png,1
C15sharpLung_Opacity-3900.png,1
C15sharpLung_Opacity-5796.png,1
C15sharpLung_Opacity-5936.png,1
C15sharpLung_Opacity-1708.png,1
C15sharpLung_Opacity-5452.png,1
C15sharpLung_Opacity-2020.png,1
C15sharpLung_Opacity-3902.png,1
C15sharpLung_Opacity-5734.png,1
C15sharpLung_Opacity-3587.png,1
C15sharpLung_Opacity-5026.png,1
C15sharpLung_Opacity-1306.png,1
C15sharpLung_Opacity-1395.png,1
C15sharpLung_Opacity-2260.png,1
C15sharpLung_Opacity-4123.png,1
C15sharpLung_Opacity-2041.png,1
C15sharpLung_Opacity-1586.png,1
